node_id,Response_Time,Availability,Throughput,Reliability,Latency
2471,250.62,79.66,32.853,78.11,106.86
2472,241.97,76.27,31.603,74.40,105.87
2473,223.61,89.83,31.436,86.78,95.13
2474,230.69,100.00,40.025,96.56,101.19
2475,216.44,71.19,26.897,68.36,92.91
2476,238.00,93.22,31.666,90.22,104.88
2477,232.74,100.00,37.782,97.77,94.64
2478,196.08,100.00,37.030,98.58,77.26
2479,253.56,96.61,40.424,92.91,103.90
2480,216.52,94.92,34.953,93.88,89.58
2481,251.00,96.61,42.971,92.98,96.73
2482,198.89,100.00,48.109,97.22,89.38
2483,238.98,71.19,27.151,69.57,99.51
2484,226.43,64.41,24.051,64.79,86.99
2485,237.18,61.02,25.012,58.80,104.54
2486,228.92,100.00,37.009,97.27,88.07
2487,253.69,61.02,20.128,59.44,100.39
2488,268.01,79.66,29.966,76.52,102.60
2489,274.84,100.00,36.546,96.67,111.63
2490,192.88,84.75,32.700,81.52,78.73
2491,219.82,64.41,27.163,64.16,95.54
2492,207.13,93.22,40.030,92.09,82.14
2493,234.96,100.00,31.951,97.49,92.52
2494,212.42,49.15,20.317,49.52,87.28
2495,282.51,74.58,30.084,71.71,115.79
2496,316.51,20.34,6.653,19.72,124.80
2497,255.08,96.61,36.985,94.44,109.37
2498,234.19,38.98,15.239,39.58,89.62
2499,207.29,100.00,42.847,98.11,82.83
2500,264.84,96.61,45.241,94.79,109.90
